epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,654.9,0.98847,0.13819,1.43229,0.95254,0.9082,0.96414,0.70732,1.18142,0.16171,1.51713,0.0009997,0.0009997,0.0009997
16,697.28,0.97795,0.13536,1.41609,0.95455,0.92705,0.97109,0.72286,1.12806,0.15122,1.48185,0.00097825,0.00097825,0.00097825
17,740.138,0.93845,0.13183,1.396,0.96148,0.92658,0.97195,0.72938,1.10008,0.14838,1.47109,0.0009568,0.0009568,0.0009568
18,782.924,0.9266,0.13021,1.39332,0.96076,0.92857,0.97224,0.7177,1.18328,0.14708,1.49788,0.00093535,0.00093535,0.00093535
19,825.236,0.928,0.13004,1.39163,0.96393,0.92663,0.97178,0.7359,1.08365,0.14375,1.45435,0.0009139,0.0009139,0.0009139
20,868.096,0.90349,0.12705,1.37567,0.96771,0.92811,0.97505,0.74191,1.0735,0.14211,1.44892,0.00089245,0.00089245,0.00089245
21,910.679,0.89756,0.12522,1.37121,0.96705,0.93122,0.97597,0.73652,1.09465,0.13855,1.44817,0.000871,0.000871,0.000871
22,953.126,0.85516,0.12073,1.34861,0.96254,0.93169,0.97507,0.74378,1.05907,0.1401,1.42814,0.00084955,0.00084955,0.00084955
23,995.667,0.87965,0.12338,1.36013,0.96786,0.93115,0.97554,0.74638,1.05852,0.13423,1.42982,0.0008281,0.0008281,0.0008281
24,1038.33,0.85009,0.11926,1.34203,0.97261,0.94099,0.97635,0.75597,1.01911,0.13526,1.41322,0.00080665,0.00080665,0.00080665
25,1081.13,0.83519,0.11819,1.33574,0.96598,0.94042,0.97614,0.76275,1.01089,0.13149,1.40654,0.0007852,0.0007852,0.0007852
26,1123.88,0.82435,0.11685,1.33013,0.97129,0.93982,0.97843,0.76136,1.00348,0.1303,1.4096,0.00076375,0.00076375,0.00076375
27,1166.27,0.8188,0.11545,1.32826,0.97466,0.93789,0.97911,0.75743,1.0266,0.12976,1.40739,0.0007423,0.0007423,0.0007423
28,1208.67,0.81542,0.11504,1.31967,0.97122,0.94197,0.97781,0.75629,1.02943,0.12972,1.40247,0.00072085,0.00072085,0.00072085
29,1251.02,0.79104,0.11165,1.31054,0.97343,0.94399,0.9793,0.76641,1.00245,0.12625,1.40077,0.0006994,0.0006994,0.0006994
30,1293.95,0.7888,0.11133,1.30426,0.97379,0.94596,0.9804,0.7718,0.98763,0.12428,1.3859,0.00067795,0.00067795,0.00067795
31,1336.56,0.78196,0.11072,1.30217,0.97718,0.94576,0.97986,0.76319,1.03543,0.12352,1.39857,0.0006565,0.0006565,0.0006565
32,1378.89,0.76129,0.10813,1.2935,0.97509,0.9492,0.98154,0.78169,0.96504,0.12026,1.37187,0.00063505,0.00063505,0.00063505
33,1421.35,0.76389,0.10795,1.29707,0.9735,0.94817,0.98208,0.78649,0.9394,0.12255,1.36967,0.0006136,0.0006136,0.0006136
34,1464.1,0.76975,0.10891,1.29489,0.97939,0.94965,0.98201,0.78877,0.9307,0.11913,1.35483,0.00059215,0.00059215,0.00059215
35,1506.92,0.74405,0.10571,1.28603,0.97664,0.95003,0.98268,0.79756,0.91046,0.1169,1.34461,0.0005707,0.0005707,0.0005707
36,1549.81,0.73968,0.10525,1.27874,0.97916,0.94961,0.98228,0.78884,0.93977,0.11608,1.35846,0.00054925,0.00054925,0.00054925
37,1592.31,0.73601,0.10492,1.27706,0.97907,0.9505,0.98262,0.79727,0.90489,0.11586,1.34439,0.0005278,0.0005278,0.0005278
38,1634.86,0.72933,0.10484,1.27476,0.97805,0.95383,0.98387,0.79268,0.92984,0.11654,1.35231,0.00050635,0.00050635,0.00050635
39,1677.48,0.72102,0.10281,1.2717,0.97905,0.95577,0.98422,0.79669,0.90831,0.11592,1.34162,0.0004849,0.0004849,0.0004849
40,1720.01,0.72252,0.10296,1.27223,0.97711,0.95643,0.98319,0.79869,0.90272,0.114,1.33867,0.00046345,0.00046345,0.00046345
41,1763.54,0.63142,0.08962,1.21041,0.97752,0.95571,0.9833,0.80491,0.88142,0.11441,1.33043,0.000442,0.000442,0.000442
42,1806.19,0.61993,0.08828,1.20554,0.97993,0.95809,0.98443,0.80749,0.87504,0.11208,1.32215,0.00042055,0.00042055,0.00042055
43,1848.88,0.60485,0.0867,1.201,0.97798,0.95868,0.98415,0.79911,0.91575,0.11279,1.33812,0.0003991,0.0003991,0.0003991
44,1891.31,0.61461,0.0878,1.2038,0.98066,0.9605,0.98502,0.81058,0.86674,0.11145,1.31979,0.00037765,0.00037765,0.00037765
45,1933.95,0.58743,0.08499,1.19222,0.97868,0.96286,0.98523,0.81804,0.84298,0.10892,1.3084,0.0003562,0.0003562,0.0003562
46,1976.57,0.57876,0.0842,1.18872,0.98238,0.95846,0.9851,0.81267,0.863,0.10927,1.31494,0.00033475,0.00033475,0.00033475
47,2018.98,0.57917,0.08392,1.18594,0.98081,0.96037,0.98523,0.81041,0.86959,0.10867,1.3147,0.0003133,0.0003133,0.0003133
48,2061.3,0.57176,0.08311,1.18242,0.98262,0.9618,0.9854,0.82434,0.83417,0.10617,1.30286,0.00029185,0.00029185,0.00029185
49,2103.92,0.56271,0.08221,1.17758,0.98154,0.96345,0.98511,0.82133,0.83217,0.10646,1.30183,0.0002704,0.0002704,0.0002704
50,2146.14,0.55758,0.08168,1.17748,0.98175,0.96322,0.98551,0.81826,0.84223,0.10616,1.2997,0.00024895,0.00024895,0.00024895
51,2188.46,0.55293,0.0813,1.17328,0.98232,0.9632,0.98599,0.82468,0.81941,0.10735,1.29193,0.0002275,0.0002275,0.0002275
52,2231.08,0.53505,0.07928,1.16792,0.98233,0.96356,0.98597,0.8288,0.81225,0.1051,1.28993,0.00020605,0.00020605,0.00020605
53,2273.77,0.53883,0.07978,1.16768,0.982,0.96447,0.98525,0.8276,0.81676,0.10503,1.28758,0.0001846,0.0001846,0.0001846
54,2316.1,0.53054,0.07861,1.16447,0.98351,0.96574,0.98626,0.82967,0.80502,0.10319,1.28161,0.00016315,0.00016315,0.00016315
55,2358.55,0.52151,0.07763,1.16153,0.98325,0.9647,0.98656,0.8363,0.79468,0.10185,1.27822,0.0001417,0.0001417,0.0001417
56,2401.09,0.50941,0.07698,1.15487,0.98309,0.96659,0.9869,0.8354,0.78882,0.10139,1.27468,0.00012025,0.00012025,0.00012025
57,2443.14,0.50647,0.07639,1.15595,0.98272,0.96701,0.98648,0.83786,0.77921,0.09967,1.2704,9.88e-05,9.88e-05,9.88e-05
58,2485.56,0.49516,0.0754,1.15087,0.98316,0.96713,0.98641,0.84263,0.76178,0.09924,1.26461,7.735e-05,7.735e-05,7.735e-05
59,2527.89,0.49116,0.07532,1.15067,0.98402,0.96657,0.98639,0.84341,0.75799,0.09876,1.26328,5.59e-05,5.59e-05,5.59e-05
60,2570.28,0.47912,0.07381,1.14498,0.98422,0.96734,0.98688,0.8449,0.75646,0.0984,1.26174,3.445e-05,3.445e-05,3.445e-05
