epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1375.14,0.38032,0.22679,0.8897,0.99509,0.99132,0.99492,0.93896,0.40011,0.22559,0.89322,0.0004278,0.0004278,0.0004278
67,1395.8,0.37973,0.22709,0.8889,0.99494,0.99057,0.9949,0.93535,0.41382,0.22902,0.89969,0.00041592,0.00041592,0.00041592
68,1416.51,0.3764,0.22519,0.88562,0.99511,0.99099,0.99491,0.93748,0.40476,0.2262,0.8952,0.00040404,0.00040404,0.00040404
69,1437.27,0.37904,0.22619,0.88754,0.99594,0.99049,0.99492,0.93863,0.40261,0.22475,0.89464,0.00039216,0.00039216,0.00039216
70,1457.99,0.37301,0.22337,0.88361,0.99549,0.99155,0.99492,0.94101,0.3923,0.22176,0.89021,0.00038028,0.00038028,0.00038028
71,1478.97,0.37507,0.22421,0.88625,0.99595,0.99134,0.99493,0.94033,0.39451,0.22208,0.89092,0.0003684,0.0003684,0.0003684
72,1499.68,0.37489,0.22405,0.88565,0.99583,0.9906,0.99492,0.9409,0.39578,0.22242,0.89127,0.00035652,0.00035652,0.00035652
73,1520.42,0.37311,0.22327,0.88549,0.99599,0.9912,0.99493,0.94189,0.39178,0.22115,0.89018,0.00034464,0.00034464,0.00034464
74,1541,0.37603,0.2252,0.88799,0.99581,0.99154,0.99493,0.94168,0.38995,0.22065,0.88886,0.00033276,0.00033276,0.00033276
75,1561.63,0.37229,0.22323,0.88414,0.99585,0.99111,0.99492,0.94099,0.39379,0.22167,0.89038,0.00032088,0.00032088,0.00032088
76,1582.28,0.36992,0.22215,0.88226,0.99546,0.99145,0.99492,0.94096,0.39443,0.22119,0.8908,0.000309,0.000309,0.000309
77,1603.01,0.37277,0.22387,0.88516,0.99614,0.99105,0.99492,0.94178,0.38936,0.21948,0.88858,0.00029712,0.00029712,0.00029712
78,1623.73,0.37474,0.22406,0.88556,0.99602,0.99142,0.99492,0.94215,0.38907,0.21973,0.88818,0.00028524,0.00028524,0.00028524
79,1644.7,0.37226,0.22311,0.88707,0.99647,0.99158,0.99493,0.94303,0.38614,0.21885,0.88742,0.00027336,0.00027336,0.00027336
80,1665.28,0.37266,0.22337,0.88639,0.99625,0.99165,0.99493,0.9432,0.3848,0.21834,0.88672,0.00026148,0.00026148,0.00026148
81,1685.85,0.36731,0.22119,0.88106,0.99633,0.99124,0.99494,0.94225,0.38849,0.21902,0.88832,0.0002496,0.0002496,0.0002496
82,1706.7,0.37024,0.22225,0.88326,0.99625,0.99146,0.99494,0.94358,0.38388,0.218,0.88675,0.00023772,0.00023772,0.00023772
83,1727.51,0.37024,0.22215,0.8833,0.99598,0.9914,0.99494,0.94279,0.38763,0.21879,0.88823,0.00022584,0.00022584,0.00022584
84,1748.3,0.36863,0.22135,0.8837,0.99609,0.99143,0.99493,0.94296,0.38592,0.21813,0.88763,0.00021396,0.00021396,0.00021396
85,1769.06,0.36699,0.22028,0.88191,0.99539,0.99126,0.99493,0.94054,0.39768,0.22194,0.89248,0.00020208,0.00020208,0.00020208
86,1789.65,0.36927,0.22179,0.8838,0.99567,0.99134,0.99493,0.93893,0.40388,0.22445,0.89484,0.0001902,0.0001902,0.0001902
87,1810.33,0.36784,0.2209,0.88326,0.9957,0.99062,0.99492,0.93692,0.41025,0.22635,0.89759,0.00017832,0.00017832,0.00017832
88,1830.96,0.37082,0.22175,0.88422,0.99581,0.99079,0.99493,0.93808,0.40693,0.22479,0.89617,0.00016644,0.00016644,0.00016644
89,1851.77,0.3648,0.2197,0.88029,0.99576,0.99148,0.99492,0.9399,0.39974,0.22241,0.89319,0.00015456,0.00015456,0.00015456
90,1872.57,0.36868,0.22143,0.88387,0.99547,0.99152,0.99492,0.93994,0.39913,0.22221,0.89289,0.00014268,0.00014268,0.00014268
91,1893.91,0.36451,0.21948,0.87955,0.99596,0.99178,0.99493,0.94237,0.38841,0.21896,0.88857,0.0001308,0.0001308,0.0001308
92,1914.66,0.36248,0.21801,0.87982,0.99597,0.99185,0.99493,0.94349,0.38349,0.21738,0.88642,0.00011892,0.00011892,0.00011892
93,1935.33,0.36469,0.2195,0.88075,0.99613,0.99204,0.99494,0.94447,0.38006,0.21607,0.88501,0.00010704,0.00010704,0.00010704
94,1956.16,0.3663,0.22018,0.88228,0.99596,0.99189,0.99493,0.94261,0.38759,0.21866,0.88783,9.516e-05,9.516e-05,9.516e-05
95,1976.86,0.36409,0.21982,0.88077,0.99592,0.99147,0.99493,0.94074,0.39476,0.22055,0.8908,8.328e-05,8.328e-05,8.328e-05
96,1997.64,0.3652,0.22006,0.88233,0.99605,0.99219,0.99493,0.94413,0.38119,0.21663,0.88584,7.14e-05,7.14e-05,7.14e-05
97,2018.42,0.36321,0.21847,0.88068,0.99638,0.9918,0.99493,0.94501,0.3772,0.21525,0.88416,5.952e-05,5.952e-05,5.952e-05
98,2039.1,0.36653,0.22045,0.88369,0.99633,0.99185,0.99493,0.94534,0.3762,0.21478,0.88384,4.764e-05,4.764e-05,4.764e-05
99,2060.07,0.36308,0.2188,0.881,0.99638,0.99182,0.99493,0.94547,0.37578,0.21441,0.88372,3.576e-05,3.576e-05,3.576e-05
100,2080.95,0.36269,0.21895,0.88004,0.99612,0.99191,0.99493,0.94534,0.37598,0.21461,0.8836,2.388e-05,2.388e-05,2.388e-05
